SetID,ParticleID,StripeID,StripeSubID,Seconds,Fluo,StripeCenter,AP,x,y
15,120,1,0,1607.4,1.2689e+05,0.31263,0.30772,425,66
15,120,1,0,1617.6,88073,0.31263,0.30658,428,64
15,120,1,0,1627.8,1.503e+05,0.31263,0.30699,427,66
15,120,1,0,1638,1.3866e+05,0.31263,0.30809,424,66
15,120,1,0,1648.2,1.4537e+05,0.31263,0.30809,424,66
15,120,1,0,1658.4,1.359e+05,0.31263,0.30772,425,66
15,120,1,0,1668.6,1.3832e+05,0.31263,0.30812,424,68
15,120,1,0,1678.8,1.4428e+05,0.31263,0.30772,425,66
15,120,1,0,1689,1.3686e+05,0.31263,0.3077,425,65
15,120,1,0,1699.2,1.7313e+05,0.31263,0.30805,424,64
15,120,1,0,1719,1.7361e+05,0.31263,0.30768,425,64
15,120,1,0,1729.6,1.5129e+05,0.31263,0.30768,425,64
15,120,1,0,1739.8,1.2896e+05,0.31263,0.30805,424,64
15,120,1,0,1749.9,1.6463e+05,0.31263,0.30735,426,66
15,120,1,0,1760.1,1.2717e+05,0.31263,0.30734,426,65
15,120,1,0,1770.3,1.3778e+05,0.31263,0.30587,430,65
15,120,1,0,1780.5,93571,0.31263,0.30658,428,64
15,120,1,0,1790.7,1.0359e+05,0.31263,0.3066,428,65
15,120,1,0,1800.9,1.0374e+05,0.31263,0.3073,426,63
15,120,1,0,1811.1,1.0887e+05,0.31263,0.30732,426,64
15,120,1,0,1821.3,1.0937e+05,0.31263,0.30695,427,64
15,120,1,0,1831.4,92921,0.31263,0.30622,429,64
15,120,1,0,1841.6,1.0776e+05,0.31263,0.30585,430,64
15,120,1,0,1851.8,46058,0.31263,0.30583,430,63
15,120,1,0,1912.1,75301,0.31263,0.30655,428,62
15,120,1,0,1922.3,76526,0.31263,0.30616,429,61
15,120,1,0,1932.4,91202,0.31263,0.30545,431,62
15,120,1,0,1942.6,1.0765e+05,0.31263,0.3062,429,63
15,120,1,0,1952.9,95906,0.31263,0.3058,430,61
15,120,1,0,1963.1,1.2917e+05,0.31263,0.30618,429,62
15,120,1,0,1973.2,1.2799e+05,0.31263,0.30508,432,62
15,120,1,0,1983.4,1.3155e+05,0.31263,0.3051,432,63
15,120,1,0,1993.6,1.8252e+05,0.31263,0.30441,434,65
15,120,1,0,2003.7,1.7629e+05,0.31263,0.30402,435,64
15,120,1,0,2013.9,1.6401e+05,0.31263,0.30331,437,65
15,120,1,0,2024,1.4767e+05,0.31263,0.30439,434,64
15,120,1,0,2034.2,1.4141e+05,0.31263,0.30474,433,63
15,120,1,0,2044.5,98572,0.31263,0.30474,433,63
15,120,1,0,2054.7,99541,0.31263,0.30514,432,65
15,120,1,0,2064.9,1.1305e+05,0.31263,0.30618,429,62
15,120,1,0,2075,80474,0.31263,0.30547,431,63
15,120,1,0,2094,85926,0.31263,0.30476,433,64
15,120,1,0,2104.7,67192,0.31263,0.30476,433,64
15,120,1,0,2185.7,65792,0.31263,0.30285,438,60
15,120,1,0,2195.9,1.0173e+05,0.31263,0.30468,433,60
15,120,1,0,2206.1,96140,0.31263,0.3047,433,61
15,120,1,0,2216.3,47146,0.31263,0.30435,434,62
15,120,1,0,2226.5,69481,0.31263,0.30472,433,62
15,120,1,0,2246.8,69907,0.31263,0.30506,432,61
15,120,1,0,2257,85475,0.31263,0.30539,431,59
15,120,1,0,2267.1,54429,0.31263,0.30535,431,57
15,120,1,0,2277.3,88877,0.31263,0.30578,430,60
15,120,1,0,2287.5,57111,0.31263,0.30503,432,59
15,120,1,0,2297.7,49874,0.31263,0.30576,430,59
15,120,1,0,2318,48451,0.31263,0.30649,428,59
15,120,1,0,2349.1,39972,0.31263,0.30499,432,57
15,120,1,0,2430.6,54365,0.31263,0.30524,431,51
15,120,1,0,2450.8,70767,0.31263,0.30557,430,49
15,120,1,0,2461,97777,0.31263,0.30559,430,50
15,120,1,0,2481.4,77701,0.31263,0.30522,431,50
15,120,1,0,2491.5,1.3181e+05,0.31263,0.30557,430,49
15,120,1,0,2501.7,96081,0.31263,0.30668,427,50
15,120,1,0,2511.9,1.1707e+05,0.31263,0.30665,427,48
15,120,1,0,2522.1,1.0198e+05,0.31263,0.30738,425,48
15,120,1,0,2543,97569,0.31263,0.30632,428,50
15,120,1,0,2553.7,1.185e+05,0.31263,0.30703,426,49
15,120,1,0,2563.9,1.3413e+05,0.31263,0.3067,427,51
15,120,1,0,2574.1,1.0795e+05,0.31263,0.30745,425,52
15,120,1,0,2584.2,1.3079e+05,0.31263,0.30928,420,52
15,120,1,0,2594.4,1.55e+05,0.31263,0.3093,420,53
15,120,1,0,2604.5,1.2504e+05,0.31263,0.30926,420,51
15,120,1,0,2614.7,1.5543e+05,0.31263,0.3089,421,51
15,120,1,0,2624.9,1.1972e+05,0.31263,0.30963,419,51
15,120,1,0,2635.1,1.2951e+05,0.31263,0.30967,419,53
15,120,1,0,2645.3,1.5596e+05,0.31263,0.31034,417,50
15,120,1,0,2655.4,1.4931e+05,0.31263,0.30963,419,51
15,120,1,0,2674,1.4879e+05,0.31263,0.30961,419,50
15,120,1,0,2684.7,1.448e+05,0.31263,0.30959,419,49
15,120,1,0,2694.9,1.3293e+05,0.31263,0.31029,417,47
15,120,1,0,2705.1,1.6297e+05,0.31263,0.31032,417,49
15,120,1,0,2715.3,1.7061e+05,0.31263,0.31032,417,49
15,120,1,0,2725.5,1.4582e+05,0.31263,0.31067,416,48
15,120,1,0,2735.8,1.4878e+05,0.31263,0.31067,416,48
15,120,1,0,2745.9,1.0732e+05,0.31263,0.311,415,46
15,120,1,0,2756.1,1.4693e+05,0.31263,0.3114,414,48
15,120,1,0,2766.3,1.7139e+05,0.31263,0.31215,412,49
15,120,1,0,2776.5,1.2981e+05,0.31263,0.31142,414,49
15,120,1,0,2786.7,92564,0.31263,0.31215,412,49
15,120,1,0,2796.8,85065,0.31263,0.31177,413,48
15,120,1,0,2807,89422,0.31263,0.31211,412,47
15,120,1,0,2817.2,60246,0.31263,0.31215,412,49
15,120,1,0,2827.4,58920,0.31263,0.31211,412,47
15,120,1,0,2837.6,36733,0.31263,0.31175,413,47
15,120,1,0,2847.8,84259,0.31263,0.31029,417,47
15,120,1,0,2857.9,56260,0.31263,0.31067,416,48
15,120,1,0,2868.1,48248,0.31263,0.31029,417,47
15,120,1,0,2889,92724,0.31263,0.31069,416,49
15,120,1,0,2899.7,66860,0.31263,0.31144,414,50
15,120,1,0,2909.8,1.1828e+05,0.31263,0.31102,415,47
15,120,1,0,2919.9,1.2237e+05,0.31263,0.3103,417,48
15,120,1,0,2930.1,1.1115e+05,0.31263,0.3103,417,48
15,120,1,0,2940.3,1.1039e+05,0.31263,0.3103,417,48
15,120,1,0,2950.5,1.1725e+05,0.31263,0.3103,417,48
15,120,1,0,2960.7,1.6067e+05,0.31263,0.31063,416,46
15,120,1,0,2970.9,1.2086e+05,0.31263,0.31177,413,48
15,120,1,0,2981.1,1.28e+05,0.31263,0.31215,412,49
15,120,1,0,2991.3,1.5653e+05,0.31263,0.31213,412,48
15,120,1,0,3001.5,1.4552e+05,0.31263,0.31248,411,47
15,120,1,0,3011.7,1.252e+05,0.31263,0.3125,411,48
15,121,2,1,376.95,94841,0.4009,0.45519,20,30
15,121,2,1,387.57,17063,0.4009,0.45444,22,29
15,121,2,1,397.79,65117,0.4009,0.45409,23,30
15,121,2,1,407.92,67561,0.4009,0.45484,21,31
15,121,2,1,418.14,63985,0.4009,0.45521,20,31
15,121,2,1,428.33,36985,0.4009,0.45521,20,31
15,121,2,1,438.53,81656,0.4009,0.45596,18,32
15,121,2,1,448.67,60763,0.4009,0.45522,20,32
15,121,2,1,458.84,51988,0.4009,0.45667,16,31
15,121,2,1,475.96,51032,0.4009,0.45667,16,31
15,121,2,1,486.53,63135,0.4009,0.4563,17,31
15,121,2,1,496.68,47676,0.4009,0.4563,17,31
15,121,2,1,517.06,67295,0.4009,0.45702,15,30
15,121,2,1,527.21,81254,0.4009,0.45702,15,30
15,121,2,1,537.32,49062,0.4009,0.45703,15,31
15,121,2,1,557.7,46456,0.4009,0.45703,15,31
15,121,2,1,779.22,32317,0.4009,0.45447,22,31
15,121,2,1,879.04,62353,0.4009,0.45259,27,28
15,121,2,1,889.2,58949,0.4009,0.45149,30,28
15,121,2,1,899.32,66366,0.4009,0.45111,31,27
15,121,2,1,909.47,62306,0.4009,0.45182,29,26
15,121,2,1,929.86,84812,0.4009,0.4496,35,25
15,121,2,1,940.07,48733,0.4009,0.45034,33,25
15,121,2,1,950.25,61305,0.4009,0.44962,35,26
15,121,2,1,960.45,73901,0.4009,0.44995,34,24
15,121,2,1,970.63,70659,0.4009,0.45032,33,24
15,121,2,1,980.74,47530,0.4009,0.4503,33,23
15,121,2,1,990.91,45398,0.4009,0.44993,34,23
15,121,2,1,1001.1,48419,0.4009,0.4492,36,23
15,121,2,1,1011.3,73698,0.4009,0.44922,36,24
15,121,2,1,1040.6,34377,0.4009,0.44957,35,23
15,121,2,1,1050.8,56160,0.4009,0.44957,35,23
15,121,2,1,1071.2,45255,0.4009,0.44993,34,23
15,121,2,1,1091.5,32147,0.4009,0.44955,35,22
15,121,2,1,1101.7,39567,0.4009,0.44955,35,22
15,121,2,1,1111.9,59413,0.4009,0.44955,35,22
15,121,2,1,1122.1,56761,0.4009,0.44883,37,23
15,121,2,1,1284,77558,0.4009,0.44959,35,24
15,121,2,1,1304.2,59405,0.4009,0.44882,37,22
15,121,2,1,1314.4,50358,0.4009,0.44918,36,22
15,121,2,1,1324.6,55559,0.4009,0.44989,34,21
15,121,2,1,1334.7,60992,0.4009,0.44987,34,20
15,121,2,1,1345.2,66713,0.4009,0.45024,33,20
15,121,2,1,1364,45659,0.4009,0.44982,34,17
15,121,2,1,1374.7,59820,0.4009,0.45024,33,20
15,121,2,1,1384.8,53303,0.4009,0.44953,35,21
15,122,2,-1,376.95,68568,0.4009,0.36607,270,153
15,122,2,-1,387.57,83212,0.4009,0.36569,271,152
15,122,2,-1,397.79,89470,0.4009,0.36607,270,153
15,122,2,-1,407.92,66950,0.4009,0.36607,270,153
15,122,2,-1,418.14,82265,0.4009,0.36681,268,153
15,122,2,-1,438.53,59861,0.4009,0.3675,266,151
15,122,2,-1,448.67,93491,0.4009,0.36717,267,153
15,122,2,-1,458.84,95391,0.4009,0.36754,266,153
15,122,2,-1,475.96,92460,0.4009,0.3675,266,151
15,122,2,-1,496.68,45950,0.4009,0.36711,267,150
15,122,2,-1,506.85,54306,0.4009,0.36713,267,151
15,122,2,-1,517.06,50405,0.4009,0.36569,271,152
15,122,2,-1,679.1,62786,0.4009,0.36555,272,164
15,122,2,-1,689.35,62791,0.4009,0.36517,273,163
15,122,2,-1,699.49,80729,0.4009,0.36517,273,163
15,122,2,-1,709.67,85146,0.4009,0.36548,272,160
15,122,2,-1,719.82,1.1583e+05,0.4009,0.36548,272,160
15,122,2,-1,730,1.2934e+05,0.4009,0.36586,271,161
15,122,2,-1,747.99,80228,0.4009,0.36548,272,160
15,122,2,-1,758.83,87405,0.4009,0.36436,275,159
15,122,2,-1,768.99,1.1207e+05,0.4009,0.36548,272,160
15,122,2,-1,779.22,1.4224e+05,0.4009,0.36507,273,158
15,122,2,-1,789.48,1.7401e+05,0.4009,0.36517,273,163
15,122,2,-1,799.61,1.7216e+05,0.4009,0.36586,271,161
15,122,2,-1,809.85,1.5873e+05,0.4009,0.36694,268,160
15,122,2,-1,820.04,1.5247e+05,0.4009,0.36734,267,162
15,122,2,-1,830.22,1.8046e+05,0.4009,0.36734,267,162
15,122,2,-1,847.97,1.3769e+05,0.4009,0.36731,267,160
15,122,2,-1,858.67,1.308e+05,0.4009,0.36621,270,160
15,122,2,-1,868.81,1.4373e+05,0.4009,0.3658,271,158
15,122,2,-1,879.04,93766,0.4009,0.36511,273,160
15,122,2,-1,889.2,1.0693e+05,0.4009,0.3658,271,158
15,122,2,-1,899.32,93516,0.4009,0.36546,272,159
15,122,2,-1,909.47,1.0749e+05,0.4009,0.36584,271,160
15,122,2,-1,919.66,99216,0.4009,0.36511,273,160
15,122,2,-1,929.86,98922,0.4009,0.36511,273,160
15,122,2,-1,950.25,77445,0.4009,0.36397,276,158
15,122,2,-1,1030,44214,0.4009,0.36359,277,157
15,122,2,-1,1040.6,43995,0.4009,0.36288,279,158
15,122,2,-1,1050.8,66548,0.4009,0.36288,279,158
15,122,2,-1,1061,80498,0.4009,0.36215,281,158
15,122,2,-1,1071.2,68247,0.4009,0.36176,282,157
15,122,2,-1,1081.4,69753,0.4009,0.36174,282,156
15,122,2,-1,1091.5,93449,0.4009,0.36174,282,156
15,122,2,-1,1101.7,94556,0.4009,0.36136,283,155
15,122,2,-1,1111.9,82093,0.4009,0.36066,285,157
15,122,2,-1,1122.1,94186,0.4009,0.36178,282,158
15,122,2,-1,1142.5,95972,0.4009,0.36176,282,157
15,122,2,-1,1152.7,74158,0.4009,0.36103,284,157
15,122,2,-1,1162.8,59494,0.4009,0.3614,283,157
15,122,2,-1,1173,67188,0.4009,0.36138,283,156
15,122,2,-1,1183.2,85349,0.4009,0.36286,279,157
15,122,2,-1,1233,34571,0.4009,0.36247,280,156
15,123,1,1,376.95,59295,0.31263,0.34803,316,89
15,123,1,1,387.57,38516,0.31263,0.3484,315,89
15,123,1,1,407.92,1.1155e+05,0.31263,0.34949,312,89
15,123,1,1,418.14,84098,0.31263,0.35021,310,88
15,123,1,1,428.33,94956,0.31263,0.34986,311,89
15,123,1,1,438.53,1.1043e+05,0.31263,0.35059,309,89
15,123,1,1,448.67,1.2019e+05,0.31263,0.35059,309,89
15,123,1,1,458.84,88892,0.31263,0.34984,311,88
15,123,1,1,475.96,1.2812e+05,0.31263,0.34984,311,88
15,123,1,1,486.53,1.4667e+05,0.31263,0.34947,312,88
15,123,1,1,496.68,1.7211e+05,0.31263,0.34911,313,88
15,123,1,1,506.85,1.611e+05,0.31263,0.34984,311,88
15,123,1,1,517.06,1.7316e+05,0.31263,0.34874,314,88
15,123,1,1,527.21,1.6021e+05,0.31263,0.34951,312,90
15,123,1,1,537.32,1.8001e+05,0.31263,0.34986,311,89
15,123,1,1,547.52,1.6306e+05,0.31263,0.34986,311,89
15,123,1,1,557.7,1.7165e+05,0.31263,0.34947,312,88
15,123,1,1,576.98,1.5559e+05,0.31263,0.34946,312,87
15,123,1,1,587.65,1.5999e+05,0.31263,0.34909,313,87
15,123,1,1,597.87,2.0423e+05,0.31263,0.34909,313,87
15,123,1,1,608.02,1.7559e+05,0.31263,0.34909,313,87
15,123,1,1,618.16,1.5939e+05,0.31263,0.34909,313,87
15,123,1,1,628.37,2.0601e+05,0.31263,0.34872,314,87
15,123,1,1,638.44,2.2435e+05,0.31263,0.34799,316,87
15,123,1,1,648.62,2.4429e+05,0.31263,0.34797,316,86
15,123,1,1,658.77,2.1055e+05,0.31263,0.34722,318,85
15,123,1,1,668.96,1.6225e+05,0.31263,0.34795,316,85
15,123,1,1,679.1,2.2736e+05,0.31263,0.34797,316,86
15,123,1,1,689.35,2.4763e+05,0.31263,0.34799,316,87
15,123,1,1,699.49,1.7724e+05,0.31263,0.34761,317,86
15,123,1,1,709.67,1.9172e+05,0.31263,0.34765,317,88
15,123,1,1,719.82,1.2795e+05,0.31263,0.34766,317,89
15,123,1,1,730,1.9784e+05,0.31263,0.34761,317,86
15,123,1,1,747.99,1.6731e+05,0.31263,0.34795,316,85
15,123,1,1,758.83,1.1362e+05,0.31263,0.34682,319,83
15,123,1,1,768.99,1.5464e+05,0.31263,0.34722,318,85
15,123,1,1,779.22,1.4811e+05,0.31263,0.34651,320,86
15,123,1,1,789.48,99610,0.31263,0.34614,321,86
15,123,1,1,799.61,1.1872e+05,0.31263,0.34684,319,84
15,123,1,1,809.85,84244,0.31263,0.34688,319,86
15,123,1,1,820.04,34265,0.31263,0.34611,321,84
15,123,1,1,830.22,78512,0.31263,0.34651,320,86
15,123,1,1,970.63,48371,0.31263,0.34433,326,87
15,123,1,1,980.74,55525,0.31263,0.34501,324,84
15,123,1,1,990.91,73391,0.31263,0.34468,325,86
15,123,1,1,1001.1,87610,0.31263,0.34468,325,86
15,123,1,1,1011.3,79876,0.31263,0.34432,326,86
15,123,1,1,1030,1.5084e+05,0.31263,0.34424,326,82
15,123,1,1,1040.6,1.1928e+05,0.31263,0.34387,327,82
15,123,1,1,1050.8,1.0506e+05,0.31263,0.34353,328,83
15,123,1,1,1061,1.2901e+05,0.31263,0.34349,328,81
15,123,1,1,1071.2,1.1584e+05,0.31263,0.3431,329,80
15,123,1,1,1081.4,1.2553e+05,0.31263,0.34349,328,81
15,123,1,1,1091.5,1.2773e+05,0.31263,0.34385,327,81
15,123,1,1,1101.7,1.4125e+05,0.31263,0.34351,328,82
15,123,1,1,1111.9,61218,0.31263,0.34353,328,83
15,123,1,1,1122.1,1.3965e+05,0.31263,0.34351,328,82
15,123,1,1,1132.3,1.1364e+05,0.31263,0.34389,327,83
15,123,1,1,1142.5,89740,0.31263,0.34353,328,83
15,123,1,1,1152.7,1.038e+05,0.31263,0.34387,327,82
15,123,1,1,1162.8,74412,0.31263,0.34351,328,82
15,123,1,1,1173,58387,0.31263,0.34349,328,81
15,123,1,1,1183.2,46683,0.31263,0.34314,329,82
15,124,2,1,376.95,74362,0.4009,0.4516,40,226
15,124,2,1,387.57,66671,0.4009,0.45125,41,227
15,124,2,1,397.79,84423,0.4009,0.45235,38,227
15,124,2,1,407.92,79043,0.4009,0.45196,39,226
15,124,2,1,418.14,74436,0.4009,0.45194,39,225
15,124,2,1,428.33,73314,0.4009,0.45194,39,225
15,124,2,1,448.67,69480,0.4009,0.45196,39,226
15,124,2,1,458.84,85019,0.4009,0.45235,38,227
15,124,2,1,475.96,98557,0.4009,0.45202,39,229
15,124,2,1,486.53,77333,0.4009,0.45202,39,229
15,124,2,1,496.68,60307,0.4009,0.45241,38,230
15,124,2,1,517.06,55280,0.4009,0.45277,37,230
15,124,2,1,929.86,30989,0.4009,0.45215,39,236
15,124,2,1,1122.1,41918,0.4009,0.4514,41,235
15,125,1,1,387.57,52854,0.31263,0.3535,305,165
15,125,1,1,397.79,79103,0.31263,0.35388,304,166
15,125,1,1,407.92,71004,0.31263,0.35421,303,164
15,125,1,1,428.33,68404,0.31263,0.35456,302,163
15,125,1,1,448.67,1.0244e+05,0.31263,0.35527,300,162
15,125,1,1,458.84,1.5284e+05,0.31263,0.35492,301,163
15,125,1,1,475.96,1.287e+05,0.31263,0.35531,300,164
15,125,1,1,486.53,1.4633e+05,0.31263,0.35531,300,164
15,125,1,1,506.85,1.6182e+05,0.31263,0.35531,300,164
15,125,1,1,517.06,1.8362e+05,0.31263,0.35533,300,165
15,125,1,1,527.21,1.2641e+05,0.31263,0.35535,300,166
15,125,1,1,537.32,1.4554e+05,0.31263,0.35502,301,168
15,125,1,1,547.52,1.4405e+05,0.31263,0.35465,302,168
15,125,1,1,557.7,1.3249e+05,0.31263,0.35463,302,167
15,125,1,1,576.98,85013,0.31263,0.35504,301,169
15,125,1,1,587.65,1.2689e+05,0.31263,0.35504,301,169
15,125,1,1,597.87,85593,0.31263,0.35467,302,169
15,125,1,1,608.02,83968,0.31263,0.35546,300,172
15,125,1,1,618.16,85761,0.31263,0.35506,301,170
15,125,1,1,628.37,95154,0.31263,0.35469,302,170
15,125,1,1,638.44,80316,0.31263,0.35471,302,171
15,125,1,1,648.62,1.1292e+05,0.31263,0.35436,303,172
15,125,1,1,658.77,1.6194e+05,0.31263,0.35435,303,171
15,125,1,1,668.96,1.5053e+05,0.31263,0.35435,303,171
15,125,1,1,679.1,1.1982e+05,0.31263,0.35475,302,173
15,125,1,1,689.35,1.4574e+05,0.31263,0.35402,304,173
15,125,1,1,699.49,1.0484e+05,0.31263,0.35365,305,173
15,125,1,1,709.67,1.0491e+05,0.31263,0.35325,306,171
15,125,1,1,719.82,91927,0.31263,0.35211,309,169
15,125,1,1,730,85656,0.31263,0.35286,307,170
15,125,1,1,747.99,74645,0.31263,0.3525,308,170
15,125,1,1,758.83,65599,0.31263,0.35321,306,169
15,125,1,1,768.99,80013,0.31263,0.35286,307,170
15,125,1,1,779.22,55433,0.31263,0.3525,308,170
15,125,1,1,1395,53618,0.31263,0.34801,320,165
15,126,1,-1,387.57,38811,0.31263,0.29246,469,110
15,126,1,-1,397.79,54886,0.31263,0.29287,468,112
15,126,1,-1,407.92,96761,0.31263,0.29323,467,112
15,126,1,-1,418.14,83338,0.31263,0.29396,465,112
15,126,1,-1,428.33,1.1261e+05,0.31263,0.29281,468,109
15,126,1,-1,438.53,1.6111e+05,0.31263,0.29281,468,109
15,126,1,-1,448.67,1.2656e+05,0.31263,0.29317,467,109
15,126,1,-1,458.84,1.4741e+05,0.31263,0.29283,468,110
15,126,1,-1,475.96,1.6634e+05,0.31263,0.29354,466,109
15,126,1,-1,486.53,1.6149e+05,0.31263,0.29279,468,108
15,126,1,-1,496.68,1.5467e+05,0.31263,0.29281,468,109
15,126,1,-1,506.85,1.259e+05,0.31263,0.29283,468,110
15,126,1,-1,517.06,1.7773e+05,0.31263,0.29244,469,109
15,126,1,-1,527.21,95640,0.31263,0.29246,469,110
15,126,1,-1,537.32,1.3285e+05,0.31263,0.29175,471,111
15,126,1,-1,547.52,1.2964e+05,0.31263,0.29136,472,110
15,126,1,-1,557.7,1.0006e+05,0.31263,0.29134,472,109
15,126,1,-1,587.65,81103,0.31263,0.29177,471,112
15,126,1,-1,597.87,47125,0.31263,0.29179,471,113
15,126,1,-1,608.02,57615,0.31263,0.29142,472,113
15,126,1,-1,789.48,57310,0.31263,0.28703,484,113
15,126,1,-1,820.04,34625,0.31263,0.28699,484,111
15,126,1,-1,830.22,42342,0.31263,0.28776,482,113
15,127,2,1,387.57,40638,0.4009,0.43214,87,107
15,127,2,1,438.53,38410,0.4009,0.43324,84,107
15,127,2,1,448.67,58938,0.4009,0.43397,82,107
15,127,2,1,486.53,46720,0.4009,0.43256,86,110
15,127,2,1,747.99,51457,0.4009,0.43216,87,108
15,127,2,1,799.61,81451,0.4009,0.43285,85,106
15,127,2,1,809.85,56969,0.4009,0.43214,87,107
15,127,2,1,830.22,45138,0.4009,0.43249,86,106
15,127,2,1,847.97,57080,0.4009,0.4317,88,103
15,127,2,1,858.67,52521,0.4009,0.43104,90,107
15,127,2,1,868.81,51263,0.4009,0.43104,90,107
15,127,2,1,879.04,39477,0.4009,0.4307,91,108
15,127,2,1,1040.6,56056,0.4009,0.43002,93,111
15,127,2,1,1091.5,60624,0.4009,0.43068,91,107
15,127,2,1,1101.7,32963,0.4009,0.43031,92,107
15,127,2,1,1132.3,47881,0.4009,0.43037,92,110
15,127,2,1,1142.5,52848,0.4009,0.42999,93,109
15,127,2,1,1162.8,70723,0.4009,0.43,93,110
15,127,2,1,1173,61295,0.4009,0.43041,92,112
15,127,2,1,1183.2,67772,0.4009,0.43187,88,112
15,127,2,1,1201.9,52108,0.4009,0.43147,89,110
15,127,2,1,1212.6,61687,0.4009,0.43072,91,109
15,127,2,1,1222.8,81782,0.4009,0.42993,93,106
15,127,2,1,1233,90942,0.4009,0.43033,92,108
15,127,2,1,1253.3,48594,0.4009,0.43101,90,105
15,127,2,1,1263.6,44270,0.4009,0.43099,90,104
15,127,2,1,1273.8,65589,0.4009,0.42925,95,109
15,127,2,1,1294.1,63594,0.4009,0.42925,95,109
15,127,2,1,1607.4,66294,0.4009,0.42885,96,107
15,127,2,1,1617.6,60226,0.4009,0.42843,97,104
15,127,2,1,1627.8,85829,0.4009,0.42883,96,106
15,127,2,1,1638,75542,0.4009,0.42954,94,105
15,127,2,1,1648.2,83167,0.4009,0.42954,94,105
15,127,2,1,1658.4,90801,0.4009,0.43026,92,104
15,127,2,1,1668.6,1.1067e+05,0.4009,0.43027,92,105
15,127,2,1,1678.8,53329,0.4009,0.43064,91,105
15,127,2,1,1699.2,78203,0.4009,0.43097,90,103
15,127,2,1,1719,69505,0.4009,0.43097,90,103
15,127,2,1,1729.6,72048,0.4009,0.43058,91,102
15,127,2,1,1749.9,57081,0.4009,0.43024,92,103
15,127,2,1,2013.9,48602,0.4009,0.43259,85,92
15,128,2,1,387.57,35481,0.4009,0.44426,60,225
15,128,2,1,448.67,35982,0.4009,0.44575,56,226
15,128,2,1,458.84,63398,0.4009,0.44503,58,227
15,128,2,1,475.96,62290,0.4009,0.44582,56,230
15,128,2,1,486.53,76330,0.4009,0.44509,58,230
15,128,2,1,496.68,74626,0.4009,0.44549,57,232
15,128,2,1,506.85,84349,0.4009,0.44588,56,233
15,128,2,1,517.06,71708,0.4009,0.44549,57,232
15,128,2,1,527.21,64138,0.4009,0.44476,59,232
15,128,2,1,537.32,92704,0.4009,0.44513,58,232
15,128,2,1,557.7,60363,0.4009,0.44549,57,232
15,128,2,1,576.98,47715,0.4009,0.44547,57,231
15,128,2,1,587.65,71158,0.4009,0.44474,59,231
15,128,2,1,597.87,46624,0.4009,0.44478,59,233
15,128,2,1,618.16,63302,0.4009,0.44474,59,231
15,128,2,1,628.37,44926,0.4009,0.44436,60,230
15,128,2,1,638.44,63395,0.4009,0.4447,59,229
15,128,2,1,830.22,34614,0.4009,0.44288,64,229
15,128,2,1,858.67,59457,0.4009,0.44182,67,231
15,128,2,1,868.81,89547,0.4009,0.4418,67,230
15,128,2,1,879.04,46578,0.4009,0.44141,68,229
15,128,2,1,889.2,52856,0.4009,0.44216,66,230
15,128,2,1,899.32,52764,0.4009,0.4418,67,230
15,128,2,1,909.47,63030,0.4009,0.44182,67,231
15,128,2,1,919.66,59265,0.4009,0.4411,69,232
15,128,2,1,950.25,47478,0.4009,0.44105,69,229
15,128,2,1,1183.2,64369,0.4009,0.43999,72,231
15,128,2,1,1201.9,44678,0.4009,0.44001,72,232
15,128,2,1,1212.6,84398,0.4009,0.44004,72,234
15,128,2,1,1233,64324,0.4009,0.43999,72,231
15,128,2,1,1243.2,1.0126e+05,0.4009,0.43856,76,233
15,128,2,1,1253.3,97220,0.4009,0.43893,75,233
15,128,2,1,1273.8,1.2146e+05,0.4009,0.43818,77,232
15,128,2,1,1284,1.5888e+05,0.4009,0.43854,76,232
15,128,2,1,1294.1,1.6062e+05,0.4009,0.43929,74,233
15,128,2,1,1304.2,1.6255e+05,0.4009,0.43856,76,233
15,128,2,1,1324.6,1.0804e+05,0.4009,0.43889,75,231
15,128,2,1,1334.7,1.2337e+05,0.4009,0.43851,76,230
15,128,2,1,1345.2,92264,0.4009,0.43887,75,230
15,128,2,1,1364,85628,0.4009,0.43924,74,230
15,128,2,1,1374.7,30311,0.4009,0.44078,70,234
15,128,2,1,1384.8,53879,0.4009,0.43924,74,230
15,129,1,0,387.57,41819,0.31263,0.32759,375,149
15,129,1,0,418.14,52372,0.31263,0.32832,373,149
15,129,1,0,428.33,71995,0.31263,0.32834,373,150
15,129,1,0,438.53,49224,0.31263,0.32872,372,151
15,129,1,0,458.84,41538,0.31263,0.32838,373,152
15,129,1,0,475.96,65297,0.31263,0.32913,371,153
15,129,1,0,496.68,44642,0.31263,0.32872,372,151
15,129,1,0,506.85,49531,0.31263,0.32911,371,152
15,129,1,0,527.21,47071,0.31263,0.32801,374,152
15,129,1,0,547.52,60904,0.31263,0.32765,375,152
15,129,1,0,576.98,57759,0.31263,0.32805,374,154
15,129,1,0,597.87,69896,0.31263,0.32772,375,156
15,129,1,0,608.02,47778,0.31263,0.32732,376,154
15,129,1,0,618.16,56681,0.31263,0.32805,374,154
15,129,1,0,628.37,86242,0.31263,0.32761,375,150
15,129,1,0,638.44,93145,0.31263,0.32842,373,154
15,129,1,0,648.62,93710,0.31263,0.32805,374,154
15,129,1,0,668.96,1.2009e+05,0.31263,0.32765,375,152
15,129,1,0,679.1,1.4134e+05,0.31263,0.32765,375,152
